rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,LLY,0.08529044687747955,1.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,PEP,0.07920090109109879,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,MSFT,0.07872025668621063,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,C,0.06836714595556259,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,INTC,0.06493375450372696,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,XOM,0.06471884995698929,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,GE,0.06405428051948547,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,CSCO,0.06310394406318665,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,BMY,0.06158796697854996,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,PG,0.05803125724196434,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,AIG,0.05168091878294945,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,DIS,0.050157301127910614,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,PFE,0.04744666814804077,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,JNJ,0.04535683989524841,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,T,0.04523130878806114,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,WMT,0.027623558416962624,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,VZ,0.014516006223857403,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,MRK,0.009992857463657856,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,IBM,0.009992857463657856,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-01-02,1998,1997,KO,0.009992857463657856,0.0,0.0,16,0.2,32,0.01,0.034651,4,45
1998-04-01,1998,1997,INTC,0.10000716894865036,0.469151,0.0,16,0.2,64,0.01,0.039761,4,45
1998-04-01,1998,1997,CSCO,0.10000716894865036,0.0,0.0,16,0.2,64,0.01,0.039761,4,45
1998-04-01,1998,1997,C,0.10000716894865036,0.0,0.0,16,0.2,64,0.01,0.039761,4,45
1998-04-01,1998,1997,LLY,0.09768557548522949,0.0,0.0,16,0.2,64,0.01,0.039761,4,45
1998-04-01,1998,1997,MSFT,0.08008461445569992,0.0,0.0,16,0.2,64,0.01,0.039761,4,45
1998-04-01,1998,1997,IBM,0.06576110422611237,0.0,0.0,16,0.2,64,0.01,0.039761,4,45
1998-04-01,1998,1997,PFE,0.06374669820070267,0.0,0.0,16,0.2,64,0.01,0.039761,4,45
1998-04-01,1998,1997,AIG,0.04757152125239372,0.0,0.0,16,0.2,64,0.01,0.039761,4,45
1998-04-01,1998,1997,BMY,0.04692968726158142,0.0,0.0,16,0.2,64,0.01,0.039761,4,45
1998-04-01,1998,1997,XOM,0.0399945005774498,0.0,0.0,16,0.2,64,0.01,0.039761,4,45
