rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
1998-01-02,1998,1997,4,45,20,16,0.2,32,0.01,0.028002789244055748,0.30965407467635186,0.09588564596366769,0.24416767150163654,-0.15351153038998722,0.5930135506769587,0.26970470926822515,0.4,0.44095855184409843,1.0000000707805157,0.0
1999-01-04,1999,1998,4,45,20,16,0.2,32,0.01,0.030615011230111122,0.2957806583311189,0.08748619784279008,0.25695050448179246,-0.05246553795837672,-0.08499853034825144,0.26616541353383455,0.55,0.4447495899966607,0.755417270083658,0.0
2000-01-03,2000,1999,4,45,20,32,0.2,32,0.01,0.03418776020407677,0.4396009873283649,0.19324902806007324,0.3879581958055497,-1.324800337564791,-4.407670474931053,-0.5759398496240601,0.15,0.14213381090374028,0.7082279460564644,0.0
2001-01-02,2001,2000,4,45,20,32,0.2,32,0.01,0.03650485724210739,0.4532976181821271,0.2054787306495895,0.3583658643066884,-1.4719245792431814,-7.392443183895002,-0.437593984962406,0.55,0.5400617248673217,0.6394896880216012,0.0
2002-01-02,2002,2001,4,45,20,16,0.3,64,0.01,0.03020632453262806,0.32822768101146493,0.10773341058216397,0.27416503340005866,-0.29604102955986744,-5.728547676223851,0.08725085235302919,0.55,0.5270462766947299,0.7766497616499843,0.0
2003-01-02,2003,2002,4,45,20,16,0.3,32,0.01,0.03531209006905556,0.4519655684555985,0.2042728750693923,0.3635638725757599,-1.4574180459475765,-3.5305900048925425,0.1609022556390977,0.8,0.0,0.9291787379656826,0.0
2004-01-02,2004,2003,4,45,20,16,0.2,32,0.01,0.03660546988248825,0.39376428644559525,0.1550503132800088,0.3138284480571747,-0.8652669266767972,-10.816636486976124,-0.13984962406015036,0.65,0.511766315719159,0.664549856422244,0.0
2005-01-03,2005,2004,4,45,20,32,0.2,64,0.01,0.03876947984099388,0.45100099677392347,0.2034018990910725,0.37719236657023425,-1.4469401394414736,-41.96254901235345,-0.5834586466165413,0.25,0.24618298195866548,0.7285219848548035,0.0
2006-01-03,2006,2005,4,45,20,32,0.2,32,0.01,0.03522244840860367,0.2765025200063744,0.07645364356987547,0.23699381619691845,0.08025691946014457,-3.187274500290748,0.38646616541353385,0.6,0.7276068751089989,0.7413509932320576,0.0
2007-01-03,2007,2006,4,45,19,16,0.2,32,0.01,0.037606131285429,0.41995576998174666,0.17636284874096173,0.36844551852205126,-1.1222329465162395,-6.972365332366563,-0.057894736842105256,0.5263157894736842,0.5,0.8995511998425642,0.0
