rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
1998-01-02,1998,1997,5,46,20,32,32,0.01,0.03833547607064247,0.3166815494505465,0.10028720376239894,0.27536092519760136,-0.2064626016529194,-0.33302201185096036,-0.07218045112781954,0.3,0.0,0.9999999180436134,0.0
1998-07-01,1998,1997,5,46,20,16,32,0.01,0.03739373758435249,0.31135053758812486,0.09693915725641435,0.22744836360216142,-0.16618535045310479,-1.7496491605059257,0.13533834586466165,0.5,0.5,0.5571898310919061,0.0
1999-01-04,1999,1998,5,46,20,32,32,0.01,0.036446113139390945,0.2923149147668433,0.08544800939514686,0.2509011200070381,-0.027945977685977397,-2.85817149775679,0.2526315789473684,0.7,0.7319250547113999,0.7843244929116888,0.0
1999-07-01,1999,1998,5,46,20,32,32,0.01,0.03832078352570534,0.3080576133427387,0.09489949313842429,0.258145369887352,-0.14164803775548007,-2.0117351530166103,0.11428571428571428,0.6,0.5916079783099616,0.6881019899751182,0.0
2000-01-03,2000,1999,5,46,20,16,64,0.01,0.03947459161281586,0.3007534809470986,0.0904526563017968,0.2793010649085045,-0.08815225626221723,-2.6057825094174834,0.04060150375939849,0.35,0.34815531191139565,0.7147663405048299,0.0
2000-07-03,2000,1999,5,46,20,16,32,0.01,0.03950547054409981,0.36516145811667255,0.13334289049389442,0.3066608907282352,-0.6041249984227897,-3.623873269551088,-0.24812030075187969,0.4,0.3872983346207417,0.5503074472959115,0.0
2001-01-02,2001,2000,5,46,20,16,32,0.01,0.03869197517633438,0.37875172948251995,0.14345287258599995,0.3324917712807655,-0.7257488431398487,-7.238203867346918,-0.5067669172932331,0.35,0.3779644730092272,0.8891883095331865,0.0
2001-07-02,2001,2000,5,46,20,16,32,0.01,0.03146431967616081,0.42292226151571954,0.17886323928557066,0.36268407255411145,-1.1517382169692714,-26.999534270346782,-0.26315789473684204,0.35,0.3481553119113957,0.45301719665772167,0.0
2002-01-02,2002,2001,5,46,20,16,32,0.01,0.04059655964374542,0.34839286724917584,0.12137758995010187,0.3106467853486538,-0.460181533234308,-7.799739253245143,-0.24511278195488717,0.35,0.28284271247461906,0.7819017284386945,0.0
2002-07-01,2002,2001,5,46,20,32,32,0.01,0.036760762333869934,0.4165106933845386,0.17348115770366915,0.3665812540054321,-1.0869913708712073,-29.788018775312718,-0.28721804511278193,0.25,0.2672612419124244,0.5263000522615412,0.0
2003-01-02,2003,2002,5,46,20,16,32,0.01,0.03983104228973389,0.3816075443825649,0.14562431792969124,0.3060413041710854,-0.7518714938910223,-28.53613172206423,-0.4120300751879699,0.65,0.0,0.8458125219146119,0.0
2003-07-01,2003,2002,5,46,20,16,32,0.01,0.04098431393504143,0.3728308175121224,0.1390028184867575,0.3010165719687939,-0.6722143577354283,-6.299414295200754,-0.06165413533834586,0.7,0.7905694150420949,0.35493694613225885,0.0
2004-01-02,2004,2003,5,46,20,16,32,0.01,0.039572641253471375,0.2836190655188755,0.08043977432580018,0.23121143877506256,0.03230346675729112,-55.783168938835004,0.2538267365334242,0.65,0.5976143046671968,0.7335142667978947,0.0
2004-07-01,2004,2003,5,46,20,16,32,0.01,0.04194395989179611,0.32919743068377,0.10837094836879554,0.2575638099014759,-0.3037106570682173,-10.04023295828355,0.13684210526315788,0.45,0.4879500364742666,0.656618009978981,0.0
2005-01-03,2005,2004,5,46,20,16,64,0.01,0.04060184210538864,0.29892320223270213,0.08935508083305295,0.24704812198877332,-0.07494834084875723,-17.385964180124468,0.22857142857142856,0.6,0.338501600193165,0.5497817477598095,0.0
2005-07-01,2005,2004,5,46,20,16,64,0.01,0.0375322550535202,0.3289441761964487,0.10820427105356031,0.2797632601857185,-0.3017055164338083,-21.596381430794647,-0.15789473684210525,0.4,0.2700308624336608,0.45641656478321185,0.0
2006-01-03,2006,2005,5,46,20,16,32,0.01,0.03578515723347664,0.3335550344692392,0.11125896101977535,0.2565298314392567,-0.3384536664033122,-35.687796329450805,0.18496240601503755,0.55,0.5477225575051661,0.6854221356946615,0.0
2006-07-03,2006,2005,5,46,20,16,32,0.01,0.04049347713589668,0.4069602546359669,0.16561664885337105,0.35623409926891325,-0.9923807380856668,-6.867806635827031,-0.4616541353383458,0.5,0.0,0.585460615753698,0.0
2007-01-03,2007,2006,5,46,19,16,32,0.01,0.03819500654935837,0.32566984949716526,0.10606085087150627,0.27737757930960355,-0.2762655721537923,-33.25599891077539,0.18596491228070175,0.5789473684210527,0.5222329678670935,0.6499926590991252,0.0
2007-07-02,2007,2006,5,46,20,16,32,0.01,0.040946196764707565,0.42256438182956696,0.17856065679100408,0.3541409207880497,-1.1480981268090713,-11.24595817194762,-0.613533834586466,0.25,0.20100756305184242,0.4718076567440023,0.0
2008-01-02,2008,2007,5,46,20,16,32,0.01,0.041133057326078415,0.35594588492942963,0.12669747299819475,0.3100173738598823,-0.524180126294072,-7.184589667211361,-0.44360902255639095,0.45,0.0,0.6433879737009297,0.0
2008-07-01,2008,2007,5,46,20,16,32,0.01,0.0394858717918396,0.2901495534480741,0.08418676336611679,0.23052414566278454,-0.012773093126216883,-4.689805975029004,0.17142857142857143,0.5,0.6666666666666666,0.580704280106728,0.0
2009-01-02,2009,2008,5,46,19,16,64,0.01,0.04257699474692345,0.28871487237080745,0.08335627752809163,0.24677025949855924,-0.0030538729213693827,-9.757538450261817,0.10350877192982455,0.5263157894736842,0.5222329678670935,0.8489631115047629,0.0
2009-07-01,2009,2008,5,46,19,32,32,0.01,0.041337933391332626,0.292868030096747,0.0857716830527491,0.24831253475924936,-0.03211925273474758,-1.0034685608865117,0.14210526315789473,0.47368421052631576,0.6666666666666666,0.6352092004355046,0.0
2010-01-04,2010,2009,5,46,20,32,64,0.01,0.04125459864735603,0.27086363783790196,0.0733671103027821,0.23471186876296996,0.11738814673344844,-14.863013914373727,0.38496240601503756,0.85,0.9176629354822471,0.9148861313039098,0.0
2010-07-01,2010,2009,5,46,20,16,32,0.01,0.03814946487545967,0.33651206184037763,0.11324036776406213,0.2856214028596878,-0.362290138515033,-1.7577876512598647,-0.1533834586466165,0.7,0.6009252125773316,0.578344479326261,0.0
2011-01-03,2011,2010,5,46,20,16,32,0.01,0.03709826618432999,0.26389335484336807,0.06963970273048778,0.23789521723985668,0.16222914008435751,-19.397255558011995,0.4240601503759398,0.6,0.6030226891555273,0.7095259526246969,0.0
2011-07-01,2011,2010,5,46,20,32,32,0.01,0.03929542750120163,0.2534976519284098,0.06426105953321719,0.20624795585870742,0.22693462215678561,-7.2381897390426655,0.42105263157894735,0.7,0.6963106238227914,0.5691885668144477,0.0
2012-01-03,2012,2011,5,46,20,16,64,0.01,0.03652102127671242,0.336143514952226,0.11299246264443738,0.2915068790316581,-0.3593078212864649,-7.027632217326083,-0.19999999999999998,0.35,0.3429971702850177,0.6292242479067938,0.0
2012-07-02,2012,2011,5,46,20,16,32,0.01,0.038234319537878036,0.38576851788426164,0.14881734939061989,0.32084917739033697,-0.7902839024435471,-26.909190718659087,-0.3684210526315789,0.35,0.24618298195866545,0.5282557140560667,0.0
2013-01-02,2013,2012,5,46,20,16,32,0.01,0.037272658199071884,0.4041936382105651,0.1633724971698932,0.349819328635931,-0.9653834246002189,-7.500177599244752,-0.3536494605349753,0.5,0.5601120336112039,0.4857645817456484,0.0
2013-07-01,2013,2012,5,46,20,16,32,0.01,0.03894021734595299,0.37874506652656825,0.14344782541821463,0.33177848547697064,-0.7256881253319056,-10.196745872105804,-0.28120300751879695,0.6,0.5527707983925667,0.6116109193360355,0.0
2014-01-02,2014,2013,5,46,20,16,32,0.01,0.04142202064394951,0.274097290222207,0.07512932450715677,0.23749409019947051,0.09618857735751263,-30.120966086538708,0.21187695721127428,0.6,0.3333333333333333,0.6004792763612851,0.0
2014-07-01,2014,2013,5,46,20,16,32,0.01,0.035768166184425354,0.37455634472887667,0.14029245537665708,0.31300980955362323,-0.6877287864860997,-16.685654542696785,-0.30225563909774433,0.25,0.25677629550654774,0.6906018925283642,0.0
2015-01-02,2015,2014,5,46,20,16,32,0.01,0.03995111212134361,0.28298357440745375,0.08007970338441892,0.23825607612729077,0.036635147255110856,-23.87840997843599,0.29323308270676685,0.5,0.502518907629606,0.9224562287434617,0.0
2015-07-01,2015,2014,5,46,20,32,32,0.01,0.03893227502703667,0.3471966655223344,0.12054552454982777,0.30274140775203706,-0.4501717239077023,-12.40954260763711,-0.05864661654135337,0.35,0.3535533905932738,0.6683096839056292,0.0
2016-01-04,2016,2015,5,46,20,16,64,0.01,0.03533485531806946,0.35124814714002145,0.12337526086929815,0.3078843501210212,-0.48421366459306037,-6.98059000397338,-0.28421052631578947,0.4,0.3535533905932738,0.6861700960066851,0.0
2016-07-01,2016,2015,5,46,20,16,64,0.01,0.02873625047504902,0.24819157236468276,0.06159905659285355,0.2007779598236084,0.25895871767995726,-2.323315080855218,0.7624060150375939,0.65,0.7071067811865476,0.43766302432227294,0.0
2017-01-03,2017,2016,5,46,20,16,32,0.01,0.03139525651931763,0.25955803071308015,0.06737037130765225,0.2183911460638046,0.18952936772749163,-8.804717956517079,0.5022556390977443,0.75,0.7659416862050705,0.9028885843921779,0.0
2017-07-03,2017,2016,5,46,20,16,32,0.01,0.03453424200415611,0.2931900183361826,0.08596038685197106,0.2314963406324387,-0.03410991701619315,-4.333254936557658,0.2556390977443609,0.7,,0.650096265989558,0.0
2018-01-02,2018,2017,5,46,20,16,32,0.01,0.037162382155656815,0.31876880812945163,0.10161355303627113,0.27105827599763865,-0.2224186831431112,-15.727891426473725,-0.004511278195488721,0.45,0.42640143271122083,0.4479827851723265,0.0
2018-07-02,2018,2017,5,46,20,16,64,0.01,0.037696827203035355,0.28939096044358326,0.08374712798645956,0.2513454899191856,-0.007484246453648868,-16.403287930764034,-0.055635302239409753,0.4,0.2700308624336608,0.43844083779892196,0.0
2019-01-02,2019,2018,5,46,20,16,32,0.01,0.03347855433821678,0.2699162612484277,0.07285478808632948,0.20541114613413808,0.12355142151784093,-3.850595838014325,0.393984962406015,0.65,,0.5217833387072636,0.0
2019-07-01,2019,2018,5,46,20,16,64,0.01,0.03554428368806839,0.2995026651696876,0.089701846443746,0.26223163574934005,-0.0791199572179968,-3.084421532320702,0.17593984962406017,0.3,0.375,0.48626846630164783,0.0
2020-01-02,2020,2019,5,46,20,16,64,0.01,0.03431623429059982,0.2647502806562222,0.07009271110754842,0.21722596287727355,0.1567794152475379,-4.214063337893639,0.5533834586466165,0.55,0.4264014327112209,0.8315985833781214,0.0
2020-07-01,2020,2019,5,46,20,16,32,0.01,0.037507615983486176,0.310050190669679,0.0961311207343043,0.27238994926214216,-0.15646461033749515,-0.33646901974774845,0.13102424497423346,0.3,0.37267799624996495,0.6818516807826696,0.0
2021-01-04,2021,2020,5,46,20,16,32,0.01,0.036072712391614914,0.26282925113352196,0.06907921525140795,0.2068466573953629,0.16897184659960374,-1.605480611299868,0.45180774129046014,0.6,0.6531972647421809,0.7505683959793344,0.0
2021-07-01,2021,2020,5,46,20,16,32,0.01,0.03914495185017586,0.3197069041662925,0.10221250457159495,0.2860554820299148,-0.22962411514700687,-2.6613202744420175,0.030075187969924807,0.45,0.4688072309384954,0.7994416142279217,0.0
2022-01-03,2022,2021,5,46,20,16,64,0.01,0.03681216388940811,0.35604459945275013,0.12676775679946928,0.28852517515420917,-0.525025645707901,-3.675246096319852,-0.6090225563909774,0.9,0.0,0.7356866300656426,0.0
2022-07-01,2022,2021,5,46,20,16,32,0.01,0.035296741873025894,0.4040484973031429,0.1632551881729279,0.3465764996409416,-0.9639721885465009,-12.0679885298478,-0.38796992481203,0.35,0.3481553119113957,0.6022909999676184,0.0
2023-01-03,2023,2022,5,46,20,32,32,0.01,0.04105568677186966,0.28086912721786217,0.07888746662412366,0.22095372632145885,0.05097784512332437,0.3259349697101869,0.38796992481203,0.55,0.565685424949238,0.9087415180190321,0.0
2023-07-03,2023,2022,5,46,20,32,32,0.01,0.04185330867767334,0.3064342765687754,0.09390196585622876,0.26279175966978074,-0.1296477095486166,-13.018766121256435,0.24511278195488717,0.6,0.4879500364742666,0.6149367160923151,0.0
2024-01-02,2024,2023,5,46,20,16,32,0.01,0.042452290654182434,0.34680705044709914,0.12027513023981676,0.2954469057917595,-0.4469188600278706,-0.3046826919306864,-0.02558315246423225,0.5,0.42008402520840293,0.8360774830626809,0.0
2024-07-01,2024,2023,5,46,20,16,64,0.01,0.037513550370931625,0.3113339843124768,0.09692884978788155,0.2590275233983994,-0.16606135083165774,-1.0060822298814927,-0.23609022556390977,0.3,0.42008402520840293,0.6788907912807184,0.0
2025-01-02,2025,2024,5,46,20,16,32,0.01,0.04144950583577156,0.3129181469614074,0.09791776669776096,0.27779303938150407,-0.17795809561216203,-7.392608470439095,0.13684210526315788,0.4,0.4059989714705751,0.3910623292613009,0.0
2025-07-01,2025,2024,5,46,20,16,32,0.01,0.03586573153734207,0.29859404662391803,0.08915840467924654,0.26584979563951494,-0.07258231193078557,-1.660165234264836,0.051127819548872175,0.6,0.5929994533288809,0.6293398848246664,0.0
