rebalance_date,n_stocks,best_nodes,best_dropout,best_val_loss,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,25,0.1,0.05951623246073723,0.29508724903872824,0.08707648454524443,0.2496799622476101,-0.047536656183391424,0.2992481203007519,0.45,0.4714045207910317
1999-01-04,20,25,0.1,0.07220776379108429,0.35805230640340624,0.1282014541207987,0.27062376111745834,-0.5422731322802854,0.02857142857142857,0.5,0.48038446141526137
2000-01-03,20,25,0.1,0.0716097354888916,0.42158387961650606,0.17773296755250467,0.3379321229457855,-1.1381409630376504,-0.1894736842105263,0.5,0.4923659639173309
2001-01-02,20,25,0.3,0.07635967433452606,0.28043886623117353,0.07864595769302604,0.23884772539138793,0.05388321572299515,0.4039112733929024,0.7,0.7071067811865476
2002-01-02,20,25,0.1,0.07892069220542908,0.3778124853798529,0.14274227410890156,0.3150031505525112,-0.7172002900318986,-0.2601503759398496,0.35,0.0
2003-01-02,20,25,0.1,0.07604670524597168,0.3000622440248758,0.09003735028924412,0.23004396766424184,-0.0831560937051925,0.23458646616541348,0.55,0.44280744277004763
2004-01-02,20,25,0.3,0.08056473731994629,0.29091017004195,0.08462872703383628,0.25379091799259185,-0.018089949279233464,-0.10827067669172932,0.75,0.5563486402641868
2005-01-03,20,25,0.1,0.0717548280954361,0.43749253643797226,0.19139971943893047,0.3446255564689636,-1.3025530158066823,-0.5302745768007378,0.4,0.40201512610368484
2006-01-03,20,25,0.3,0.08126191794872284,0.30387468003408125,0.09233982116581527,0.22935807704925537,-0.11085499146845423,0.2452049816128234,0.55,0.5940885257860046
2007-01-03,19,25,0.1,0.07649406045675278,0.3391943205295072,0.11505278707947407,0.2988963795418224,-0.38446853785633794,-0.02280701754385965,0.6842105263157895,0.6546536707079771
2008-01-02,19,25,0.1,0.07314036041498184,0.31393836955734494,0.09855729988032409,0.26023870562087137,-0.18597284189323293,0.2421052631578947,0.42105263157894735,0.0
2009-01-02,19,25,0.3,0.08313146233558655,0.3412671414622494,0.11646326184181495,0.2602694293798833,-0.40144125082983995,0.07543859649122807,0.6842105263157895,0.560611910581388
2010-01-04,20,25,0.3,0.07967439293861389,0.36698047789761107,0.134674671157959,0.3157042753696442,-0.6201464199453712,-0.09924812030075188,0.35,0.36313651960128146
2011-01-03,20,25,0.1,0.07698453962802887,0.41405609324171316,0.17144244835059025,0.35906322374939925,-1.0624655440672512,-0.5473684210526315,0.4,0.2773500981126145
2012-01-03,20,25,0.1,0.08285918086767197,0.28079672087666974,0.07884679845509038,0.2422848552465439,0.05146708625455154,0.362406015037594,0.95,0.0
2013-01-02,20,25,0.3,0.07951410859823227,0.41871935649180597,0.1753258995009121,0.3716361394524574,-1.1091837533944306,-0.4917293233082706,0.65,0.7947194142390263
2014-01-02,20,25,0.1,0.07525534927845001,0.3544005074951221,0.1255997197128001,0.30674338132143025,-0.5109740717329336,-0.2721804511278195,0.45,0.0
2015-01-02,19,25,0.3,0.06876926124095917,0.35994788022505575,0.12956247647851107,0.32083326413030444,-0.5590684669580834,-0.19649122807017544,0.3157894736842105,0.23570226039551584
2016-01-04,20,25,0.1,0.06524177640676498,0.39778363087792634,0.15823181699442637,0.3335135585069656,-0.9035406555720462,-0.306766917293233,0.45,
2017-01-03,20,25,0.1,0.05888049677014351,0.22543901578119008,0.050822749836391665,0.18619395509362222,0.388598498208822,0.6300751879699248,0.5,0.6666666666666666
2018-01-02,20,25,0.1,0.05897650122642517,0.3571365055183068,0.12754648357382756,0.30911028429865844,-0.5343937873543165,0.006015037593984962,0.5,0.502518907629606
2019-01-02,20,25,0.3,0.06136691942811012,0.27031669710870904,0.07307111673576155,0.23021347105503082,0.12094897159986095,0.5338345864661653,0.8,0.8885233166386386
2020-01-02,20,25,0.3,0.06373852491378784,0.3245974741588005,0.10536352023027318,0.25860376209020614,-0.2675310704393763,0.23157894736842105,0.5,0.57282196186948
2021-01-04,20,25,0.1,0.058552030473947525,0.28521886341703734,0.08134980004890661,0.22817459717392916,0.02135578888533396,0.41052631578947363,0.6,0.6262242910851494
2022-01-03,20,25,0.1,0.07115206122398376,0.3532355228659035,0.12477533461434823,0.28932873010635374,-0.5010566570147155,-0.7218045112781954,0.1,0.0
2023-01-03,20,25,0.1,0.05566908419132233,0.24362923948870907,0.059355206333846756,0.20306593760848046,0.2859524050063549,0.5233082706766917,0.6,0.6531972647421809
2024-01-02,20,25,0.1,0.056630950421094894,0.2700944369248278,0.07295100485773978,0.202500601708889,0.12239392652343128,0.6496240601503759,0.8,0.6454972243679028
2025-01-02,20,25,0.1,0.0705115869641304,0.3305223924831479,0.10924505193278408,0.274637885838747,-0.3142261886650717,-0.11578947368421053,0.5,0.6123724356957945
