rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,INTC,0.09201514720916748,1.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,LLY,0.0823836699128151,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,AIG,0.08137091249227524,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,CSCO,0.07920020073652267,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,IBM,0.06590861827135086,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,T,0.061703912913799286,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,DIS,0.06150856986641884,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,PG,0.06139179319143295,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,PFE,0.05831904709339142,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,GE,0.05611231550574303,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,VZ,0.055062130093574524,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,C,0.05375325307250023,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,XOM,0.04468710720539093,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,WMT,0.04447339475154877,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,KO,0.031526707112789154,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,MSFT,0.01905878446996212,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,JNJ,0.016949888318777084,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,MRK,0.014579443261027336,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,BMY,0.009997519664466381,0.0,0.0,32,32,0.01,0.032255,7,48
1998-01-02,1998,1997,PEP,0.009997519664466381,0.0,0.0,32,32,0.01,0.032255,7,48
1999-01-04,1999,1998,C,0.09990140795707703,0.768575,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,LLY,0.08054030686616898,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,MSFT,0.0797187015414238,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,BMY,0.07905407249927521,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,MRK,0.06079608201980591,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,PFE,0.05835666507482529,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,IBM,0.0580197349190712,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,XOM,0.056634243577718735,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,INTC,0.05447017028927803,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,JNJ,0.05306442454457283,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,T,0.042420051991939545,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,HD,0.039922166615724564,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,GE,0.03974263742566109,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,WMT,0.03493945673108101,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,VZ,0.033594511449337006,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,AIG,0.03308781981468201,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,KO,0.03301289305090904,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,BAC,0.030484575778245926,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,PG,0.02224987931549549,0.0,0.0,16,32,0.01,0.032225,7,48
1999-01-04,1999,1998,CSCO,0.009990139864385128,0.0,0.0,16,32,0.01,0.032225,7,48
2000-01-03,2000,1999,PFE,0.09887612611055374,0.53514,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,MSFT,0.09119615703821182,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,INTC,0.08336558938026428,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,WMT,0.08151291310787201,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,C,0.08104460686445236,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,HD,0.07896368205547333,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,AIG,0.07668408006429672,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,CSCO,0.06701204180717468,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,IBM,0.04528985545039177,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,VZ,0.04283515363931656,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,BMY,0.03770463913679123,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,GE,0.03361504524946213,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,KO,0.027323342859745026,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,JNJ,0.027102813124656677,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,PG,0.027066459879279137,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,MRK,0.026803983375430107,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,T,0.026803983375430107,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,XOM,0.026803983375430107,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,QCOM,0.009997797198593616,0.0,0.0,16,64,0.01,0.036835,7,48
2000-01-03,2000,1999,ORCL,0.009997797198593616,0.0,0.0,16,64,0.01,0.036835,7,48
2001-01-02,2001,2000,PG,0.09498274326324463,0.778843,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,MSFT,0.08895646780729294,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,BMY,0.0833999440073967,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,INTC,0.07849834859371185,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,CSCO,0.07536622136831284,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,ORCL,0.07496317476034164,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,LLY,0.06790444254875183,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,WMT,0.06351951509714127,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,IBM,0.061846304684877396,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,HD,0.06033208221197128,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,T,0.0506293959915638,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,PFE,0.04760190472006798,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,KO,0.03636512905359268,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,C,0.03578369691967964,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,MRK,0.025186244398355484,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,XOM,0.014698471873998642,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,GE,0.00999149028211832,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,JNJ,0.00999149028211832,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,AIG,0.00999149028211832,0.0,0.0,16,64,0.01,0.029237,7,48
2001-01-02,2001,2000,VZ,0.00999149028211832,0.0,0.0,16,64,0.01,0.029237,7,48
2002-01-02,2002,2001,AIG,0.09576881676912308,0.792436,0.0,32,32,0.01,0.035453,7,48
