rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2009-02-02,2009,2008,19,0.26897127878824534,0.07234554881298401,0.2289212539668228,0.12944189595042588,-19.975223591063468,0.4263157894736842,0.5789473684210527,0.7276068751089989,0.05,2,1,0.005,200,1.0,1.0,0.26088493466608365,0.4141601600638434,0.0
2009-03-02,2009,2008,19,0.30157984439538765,0.09095040254554622,0.2588780000599467,-0.09443651063140623,-6.888752776763225,0.03892494720807615,1.0,,0.005,1,1,0.001,300,1.0,1.0,-0.0827389956802318,0.6968288769227698,0.0
2009-04-01,2009,2008,20,0.29536620823260545,0.08724119696570684,0.25098970204591753,-0.049518158985947025,-18.224558625687855,0.12561114088755065,0.55,0.5318160234783105,0.01,10,5,0.001,300,1.0,1.0,0.3383440215801895,0.531864741788608,0.0
2009-05-01,2009,2008,20,0.3058548977555221,0.09354721848104088,0.2604581958055496,-0.12538007195237144,-32.4396048009644,-0.2903631811066201,0.8,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.13428796990083014,0.7239712348345889,0.0
2009-06-01,2009,2008,20,0.27909013864043597,0.07789130548633778,0.24140807151794436,0.06296173851022224,-120.4615819715081,0.4237287384552383,0.55,0.4264014327112209,0.005,2,3,0.001,100,1.0,1.0,-0.09067961668168611,0.2832189597958234,0.0
2009-07-01,2009,2008,20,0.33134180776620664,0.10978739357377784,0.27130150467157366,-0.3207505993837936,-35.305629457994876,-0.2300751879699248,0.6,0.0,0.05,2,1,0.01,300,1.0,1.0,0.20666792669668677,0.33125238574698057,0.0
2009-08-03,2009,2008,20,0.2992271674038726,0.0895368977125452,0.2625447875261307,-0.077135611579491,-250.7860355817469,0.042200559990074896,0.5,0.0,0.005,5,3,0.001,100,1.0,1.0,-0.06001243371735976,0.5030929678046745,0.0
2009-09-01,2009,2008,20,0.26485445872266355,0.0701478843052751,0.21407784193754198,0.1561156775305249,-35.11180814767669,0.3203007518796992,0.6,0.5590169943749475,0.005,10,5,0.001,300,1.0,1.0,0.19578766515735868,0.5595770873686962,0.0
2009-10-01,2009,2008,20,0.3034975517871721,0.0921107639408072,0.2589280223846436,-0.10809941582925964,-117.5850158366428,0.13674770199251227,0.75,0.0,0.005,5,1,0.001,300,1.0,1.0,0.03747917289957181,0.5561463101612709,0.0
2009-11-02,2009,2008,20,0.36261114427666613,0.1314868419536332,0.29501578032970427,-0.5817965949309254,-77.0960120400117,-0.4330827067669173,0.55,0.0,0.05,2,1,0.005,200,1.0,1.0,0.5953822811128371,0.5104681785250738,0.0
2009-12-01,2009,2008,20,0.3197846656108457,0.1022622323598404,0.2716252401471138,-0.23022234417853116,-182.51600649815884,-0.11127819548872178,0.45,0.42640143271122083,0.01,5,3,0.001,100,1.0,1.0,0.07326629558265885,0.521881392193543,0.0
2010-01-04,2010,2009,20,0.3041028448369455,0.09247854023792335,0.26007112026214596,-0.11252379233592014,-80.22285771574356,0.03724210306960353,0.15,0.0,0.05,5,10,0.001,300,1.0,1.0,0.024142326498944655,0.7945811956255111,0.0
2010-02-01,2010,2009,20,0.3174251748257728,0.10075874161317244,0.288490609228611,-0.21213523745169827,-157.64742865419728,0.12781954887218044,0.55,0.5318160234783105,0.05,2,3,0.001,200,1.0,1.0,0.0783319636947929,0.6431908004440086,0.0
2010-03-01,2010,2009,20,0.3063003769640155,0.09381992092829802,0.25991672337055205,-0.1286607028968183,-91.98295009173695,-0.031277121660197874,0.85,0.0,0.005,10,1,0.01,300,1.0,1.0,0.01574390469505038,0.6847329247872553,0.0
2010-04-01,2010,2009,20,0.2915115698910303,0.08497899538033304,0.24169515669345856,-0.0223037038235554,-130.29354939218538,0.050432851115955246,0.45,0.4242640687119285,0.01,1,10,0.001,300,1.0,1.0,0.06604117791810249,0.7629630760972567,0.0
2010-05-03,2010,2009,20,0.2761869403024527,0.07627922599363059,0.2408089575171471,0.08235517601647424,-48.22815470329912,0.3533834586466165,0.05,,0.01,5,1,0.01,200,1.0,1.0,0.04025751531332766,0.5654380003216463,0.0
2010-06-01,2010,2009,20,0.30796028363627026,0.09483953629733202,0.27100748240947725,-0.14092675244910713,-124.26763675089428,-0.279262503940588,0.15,0.0,0.05,2,10,0.01,300,1.0,1.0,-0.0139318771015835,0.43273548051584165,0.0
2010-07-01,2010,2009,20,0.2999702111588274,0.08998212758267149,0.2536421936750412,-0.08249176039304018,-43.80426077302274,0.14981963322126401,0.95,0.0,0.005,5,1,0.001,100,1.0,1.0,-0.14013160457414653,0.5740088815988825,0.0
2010-08-02,2010,2009,20,0.2785486234410242,0.07758933562088952,0.2420065850019455,0.06659445869606595,-44.32112919326511,0.18051544875386766,0.25,0.3429971702850177,0.01,1,1,0.001,300,1.0,1.0,-0.004690528798125149,0.902708110752562,0.0
2010-09-01,2010,2009,20,0.3025045965983499,0.0915090309631304,0.24782681643962862,-0.10086052286472658,-46.16873436143977,0.17149305462491948,0.65,0.0,0.05,2,1,0.005,300,1.0,1.0,0.2231721168718317,0.6953886317913291,0.0
2010-10-01,2010,2009,20,0.28404161688185114,0.0806796401208563,0.24393999129533767,0.029417863207743977,-59.47392846452909,0.27778733546097606,0.75,0.0,0.01,1,1,0.001,200,1.0,1.0,0.08553501213605086,0.5885412972373727,0.0
2010-11-01,2010,2009,20,0.3375067750328829,0.11391082319309702,0.2836366367340088,-0.37035576773650525,-106.45072748100037,-0.15789473684210525,0.35,0.3450327796711771,0.05,10,5,0.001,100,1.0,1.0,0.12253193671576113,0.6536479373625868,0.0
2010-12-01,2010,2009,20,0.30894666380958147,0.09544804107907054,0.2641816401481628,-0.14824711072566088,-46.710758118235326,-0.5078955323476309,0.85,0.0,0.005,1,1,0.001,100,1.0,1.0,-0.0716964062581753,0.5710320627504022,0.0
2011-01-03,2011,2010,20,0.30243748366138706,0.09146843152343176,0.2571929043531418,-0.10037210855256262,-174.36171966482348,0.066192157265649,0.6,0.0,0.05,2,3,0.01,200,1.0,1.0,-0.19609689513552375,0.5594446458488228,0.0
