date,log_return,cumulative_return
1998-01-02,0.010408687345995498,1.0104630461697581
1998-01-05,0.009403054463807901,1.0200092968462642
1998-01-06,-0.0078642996449778,1.0120190979353474
1998-01-07,-0.0097417565344161,1.0022081199444077
1998-01-08,-0.0035724716116012,0.9986341476453632
1998-01-09,-0.0344752281172579,0.9647927050886862
1998-01-12,0.022273683135792595,0.9865233039275412
1998-01-13,0.010896223354199099,0.9973314592933219
1998-01-14,0.0027424905861691,1.000070385454651
1998-01-15,-0.005208018843614401,0.9948755392126667
1998-01-16,0.0102145155238903,1.0050897888484076
1998-01-20,0.0260885278447405,1.0316561334391354
1998-01-21,-0.0125114542111604,1.018829025178218
1998-01-22,-0.0081634774046062,1.0105456938477744
1998-01-23,-0.0019674222513632006,1.0085594782667227
1998-01-26,-0.002179451349813,1.0063637655441138
1998-01-27,0.0174317371423354,1.0240602260892788
1998-01-28,0.018737361978312404,1.0434293093092537
1998-01-29,0.008886679870614101,1.052743255280957
1998-01-30,-0.005327583542732399,1.0471495912261566
1998-02-02,0.0235167857191925,1.072067024398037
1998-02-03,0.0021252993837633,1.0743479107089344
1998-02-04,0.001872795538242,1.0763618299234605
1998-02-05,-0.008398064426736502,1.0673603244451562
1998-02-06,0.007034456369464,1.0748950945130222
1998-02-09,-0.008697776518919701,1.0655864381901268
1998-02-10,0.0119881559874892,1.0784377323780963
1998-02-11,0.0028462709030075,1.081511630815106
1998-02-12,0.0016198204553922002,1.0832649050888552
1998-02-13,-0.0069390828967093015,1.0757740599685117
1998-02-17,-0.0003165422599015999,1.0754335859064832
1998-02-18,0.0087747048576772,1.0849117213229262
1998-02-19,-0.0004968649816941999,1.0843728005768818
1998-02-20,0.0092787938592675,1.0944812970625886
1998-02-23,0.017045722608792304,1.1132974333790018
1998-02-24,-0.0087850388641061,1.1035599070589723
1998-02-25,0.0156093836819244,1.120920942088638
1998-02-26,-0.0003092068656381,1.1205743992169852
1998-02-27,-0.006057426812041001,1.1138071186519634
1998-03-02,-0.008670555593935899,1.104191538560007
1998-03-03,-0.0001344683272237,1.104043069753282
1998-03-04,-0.009867623923773898,1.0932023619224478
1998-03-05,-0.0216866963700719,1.0697496394333192
1998-03-06,0.0229482583302196,1.0945823747398016
1998-03-09,-0.011020663354667299,1.0825855786218648
1998-03-10,0.0145534352653711,1.0984561231131034
1998-03-11,0.0050281287730014,1.1039932108810178
1998-03-12,0.004997745366221001,1.1095244983049632
1998-03-13,0.0009452811381876999,1.1105738067531756
1998-03-16,0.0100071884885464,1.1217433226803901
1998-03-17,-0.0015291596885664998,1.120029308844854
1998-03-18,-0.0007272893582601001,1.1192150195954378
1998-03-19,0.006061959842603799,1.126020261812441
1998-03-20,0.005232749776762199,1.1319278871686538
1998-03-23,-0.003999064548052001,1.1274102736188867
1998-03-24,0.010998573890010398,1.1398786201432642
1998-03-25,0.0051718873493845,1.1457892152497293
1998-03-26,-0.0007756980300166001,1.1449007734384757
1998-03-27,-0.006356398147952301,1.1376464085237643
