rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2001-01-02,2001,2000,20,0.284026099002908,0.08067082491480967,0.24975004196166992,0.02952391079928196,-9.476992459284078,0.16027092573180793,0.4,0.5773502691896257,0.05,1,100,1,1.0,1.0,0.01833945083185251,0.6625604364079287,0.0
2001-04-02,2001,2000,20,0.2692686015500625,0.07250557978072632,0.22980441987514494,0.12775242369051054,-9.625071486480863,0.4856933218872447,0.6,0.36187343222787294,0.05,1,100,3,1.0,1.0,0.020329252387018437,0.46554287286872753,0.0
2001-07-02,2001,2000,20,0.3170698457964311,0.10053328711337262,0.27286356389522554,-0.20942300286764048,-10.95016427797146,-0.7623200203111132,0.4,0.0,0.1,1,100,3,1.0,1.0,0.013909520073523973,0.21477321490636583,0.0
2001-10-01,2001,2000,20,0.26096093304222534,0.0681006085742688,0.2248264068365097,0.180744558505037,-3.0227031564717217,0.5674468155808285,0.7,0.0,0.05,1,100,3,1.0,1.0,-0.010862729361617474,0.36203680725955395,0.0
2002-01-02,2002,2001,20,0.30895429722935935,0.09545275777648733,0.26807405352592467,-0.14830385295022364,-36.09983592699383,-0.6908958658899697,0.35,0.0,0.05,1,100,5,1.0,0.7,-0.05772141889145099,0.598150158497084,0.0
2002-04-01,2002,2001,20,0.30585844531167355,0.093549388568474,0.26404447853565216,-0.12540617826735656,-12.787405291934643,-0.6098777354414221,0.15,0.0,0.05,1,100,5,1.0,0.7,-0.06256772914205166,0.2574629495392164,0.0
2002-07-01,2002,2001,20,0.30189734492340703,0.09114200687180259,0.2606868863105774,-0.09644519545025654,-15.235575501155218,-0.3469825668620997,0.05,0.0,0.05,1,100,5,1.0,0.7,-0.05420861503211283,0.4432713872193116,0.0
2002-10-01,2002,2001,20,0.28173355980237014,0.07937379871891567,0.23904346525669098,0.045127233456653704,-10.773648697387538,0.4334956669929448,0.55,0.0,0.05,1,100,5,1.0,0.7,-0.06148831007665034,0.35132825458883654,0.0
2003-01-02,2003,2002,20,0.29454876793740964,0.086758976693446,0.2513030648231506,-0.043717012853485615,-71.3174482395007,-0.03574377036243354,0.2,0.0,0.05,1,100,1,1.0,0.7,-0.05349318524856361,0.7406530829398482,0.0
2003-04-01,2003,2002,20,0.27425832314124593,0.07521762781224808,0.2368046712875366,0.09512628195791795,-9.027003629995892,0.5258013090494347,0.9,0.0,0.05,1,100,5,1.0,1.0,-0.03799611358376476,0.43891905448083557,0.0
