rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2012-10-01,2012,2011,20,0.29003381866345024,0.08411961596850315,0.24818999469280242,-0.011965304884248296,-127.00788167208086,-0.03145338445616825,0.2,0.0,0.1,2,1,0.5,300,1,1.0,1.0,0.003262190556579836,0.6802781804378866,0.0
2012-11-01,2012,2011,20,0.2931528633071241,0.08593860126516537,0.2534872871637344,-0.033847834768906626,-186.82299196197792,-0.12069907954606002,0.45,0.4447495899966607,0.2,2,1,0.5,100,1,1.0,1.0,0.029713170057808158,0.6857875181032514,0.0
2012-12-03,2012,2011,20,0.29632117827842314,0.08780624069631304,0.2556087285280228,-0.05631567754963074,-176.40886021251586,-0.38511226494052453,0.4,0.0,0.05,2,1,0.5,100,5,1.0,1.0,-0.017431099585941245,0.5552564942034649,0.0
2013-01-02,2013,2012,20,0.3044134109668475,0.09266752477647079,0.26353139579296114,-0.11479729054400933,-89.27028811930725,-0.5783784825523258,0.6,0.0,0.1,5,1,0.5,100,1,1.0,1.0,-0.002617545992475101,0.6803309875457176,0.0
2013-02-01,2013,2012,20,0.29415592732723833,0.08652770958174753,0.25599520027637485,-0.040934852111248476,-330.33861191742665,-0.33409760533033417,0.7,0.0,0.2,1,10,0.5,100,1,1.0,1.0,0.002769969754401247,0.6529650786812486,0.0
2013-03-01,2013,2012,20,0.30021082377886155,0.09012653871398266,0.2574164813756943,-0.08422903716069352,-208.48457543212947,0.252728709714401,0.8,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.09169015707083461,0.7895939448739661,0.0
2013-04-01,2013,2012,20,0.28701010222000334,0.08237479877633676,0.24710769057273868,0.009024977126775746,-97.69309661293343,0.031065726533904936,0.75,0.0,0.2,2,1,0.5,200,1,1.0,1.0,0.015409448547608173,0.6870734687367732,0.0
2013-05-01,2013,2012,20,0.29189108433089894,0.08520040511186797,0.24896928369998933,-0.024967279541268983,-59.098121116751,0.20977254341416166,0.65,0.0,0.05,1,1,0.5,300,5,1.0,1.0,-0.04947903355272931,0.5849188561183014,0.0
2013-06-03,2013,2012,20,0.3055451467606898,0.09335783670901146,0.2649383157491684,-0.12310179499562679,-134.28859322057863,-0.5268380230545258,0.4,0.4225771273642583,0.05,1,1,0.5,200,5,1.0,1.0,-0.029318962044267982,0.4475474795240598,0.0
2013-07-01,2013,2012,20,0.2862760230543619,0.08195396137582153,0.24688009917736053,0.014087682696883763,-68.20319907517676,-0.08386848866621512,0.75,0.0,0.05,3,1,0.5,100,1,1.0,1.0,-0.018642552219117592,0.4742306822129468,0.0
2013-08-01,2013,2012,20,0.28739025875211843,0.08259316082560958,0.2508034658432007,0.0063980652558245366,-87.31025972593085,0.0405736468067129,0.1,0.0,0.05,2,1,0.5,100,5,1.0,1.0,-0.022992309573525826,0.4907155114570464,0.0
2013-09-03,2013,2012,20,0.2950548164316654,0.08705734469952377,0.25642003417015075,-0.04730640240028605,-444.24067876478426,-0.209823084926379,0.6,0.38297084310253526,0.2,2,1,0.5,100,5,1.0,1.0,0.004844026572872084,0.7038693504657719,0.0
2013-10-01,2013,2012,20,0.295293766402974,0.08719840847645419,0.25594612658023835,-0.04900341024305788,-61.0112394462011,-0.10955497297884262,0.85,0.0,0.05,3,1,0.5,200,5,1.0,1.0,-0.0017470788190148134,0.546031580155073,0.0
2013-11-01,2013,2012,20,0.27256772186788625,0.0742931630042494,0.23696508705615998,0.10624766310677414,-87.1204884211396,0.38200502557641336,0.75,0.0,0.2,2,1,0.5,100,3,1.0,1.0,0.020874471628214875,0.5470875182089425,0.0
2013-12-02,2013,2012,20,0.2883140669151647,0.08312500118116206,0.25,-1.4209468490733457e-08,-144.6830998237605,,0.65,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.5412607230887511,0.0
2014-01-02,2014,2013,20,0.28788985260045696,0.08288056723031283,0.24843946099281317,0.002940544597740735,-85.45523108221866,0.03247067737809963,0.4,0.4841229182759271,0.05,1,1,0.5,200,5,1.0,1.0,-0.02293640871409175,0.6416038530653495,0.0
2014-02-03,2014,2013,20,0.28804750024057957,0.08297136239484669,0.24766069471836089,0.001848271941693791,-71.79333972146672,0.0007607984234641849,0.8,,0.2,2,10,0.5,100,5,1.0,1.0,0.03074664438200958,0.6361795401109649,0.0
2014-03-03,2014,2013,20,0.30003108388296107,0.09001865129598444,0.2611612915992737,-0.08293114341033903,-86.15140507076892,-0.31008257736224487,0.65,0.48507125007266594,0.2,3,10,0.5,100,1,1.0,1.0,0.002057281006029421,0.36035191556821855,0.0
2014-04-01,2014,2013,20,0.3103778177433762,0.09633438974714044,0.27103191316127784,-0.15890995184529855,-89.79591865045917,-0.4176526663915961,0.45,0.37605071654517747,0.2,1,1,0.5,100,1,1.0,1.0,0.05688879562693283,0.604173521027179,0.0
2014-05-01,2014,2013,20,0.28419853299826936,0.08076880615836839,0.2431680172681808,0.028345189072260135,-256.772756219765,0.2893473734066685,0.65,0.4714045207910317,0.05,1,1,0.5,300,1,1.0,1.0,0.0021090878514958833,0.4294702324318277,0.0
2014-06-02,2014,2013,20,0.28831406691516465,0.08312500118116205,0.25,-1.4209468268688852e-08,-276.32610019062224,,0.55,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.092459456231154e-13,0.17696263963340064,0.0
2014-07-01,2014,2013,20,0.2883140649173431,0.08312500002916196,0.25,-3.5082048377432784e-10,-251.70011820077724,,0.3,0.0,0.2,1,1,0.5,100,3,1.0,1.0,-1.092459456231154e-13,0.02414401480204132,0.0
2014-08-01,2014,2013,20,0.28831406691516465,0.08312500118116205,0.25,-1.4209468268688852e-08,-80.34052962691474,,0.95,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.025339789266576623,0.0
2014-09-02,2014,2013,20,0.28831406691516465,0.08312500118116205,0.25,-1.4209468046644247e-08,-247.17100658986092,,0.55,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.023743497604420002,0.0
2014-10-01,2014,2013,20,0.28833682063297444,0.08313812213273208,0.25000000000000006,-0.00015786024339337068,-131.09451131088716,,0.8,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.092459456231154e-13,0.02675144863374887,0.0
