rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_learning_rate,best_max_depth,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected
2003-07-01,2003,2002,WMT,0.013136659748852253,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.040645
2003-07-01,2003,2002,PG,0.013136659748852253,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.040645
2003-07-01,2003,2002,WFC,0.012832309119403362,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.040645
2003-07-01,2003,2002,MRK,0.012832309119403362,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.040645
2004-01-02,2004,2003,MRK,0.10000712424516678,0.725909,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,HD,0.10000712424516678,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,CSCO,0.09005837887525558,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,INTC,0.09005837887525558,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,C,0.08869373053312302,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,MSFT,0.08783043175935745,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,GE,0.08419746905565262,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,UPS,0.07928575575351715,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,VZ,0.07164409756660461,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,AIG,0.07164409756660461,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,WFC,0.017209060490131378,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,CVX,0.017209060490131378,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,KO,0.016345951706171036,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,WMT,0.016345951706171036,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,IBM,0.016345951706171036,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,PG,0.010623489506542683,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,PFE,0.010623489506542683,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,XOM,0.010623489506542683,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,JNJ,0.010623489506542683,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-01-02,2004,2003,BAC,0.010623489506542683,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.020625
2004-07-01,2004,2003,MRK,0.09973326325416565,0.42337,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,CSCO,0.09846268594264984,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,AIG,0.08907881379127502,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,INTC,0.0816478282213211,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,HD,0.0798182487487793,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,GE,0.06760619580745697,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,MSFT,0.06532856822013855,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,VZ,0.055644743144512177,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,PFE,0.052614182233810425,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,WMT,0.04659382253885269,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,KO,0.03379874303936958,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,PG,0.03203333914279938,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,WFC,0.03199499100446701,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,C,0.030399836599826813,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,JNJ,0.028651613742113113,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,IBM,0.027912573888897896,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,XOM,0.02587440423667431,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,CVX,0.022341521456837654,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,BAC,0.02046484686434269,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2004-07-01,2004,2003,UPS,0.009999734349548817,0.0,0.0,0.05,1,100,3,0.7,0.7,0.025694
2005-01-03,2005,2004,JNJ,0.09162455052137375,0.608798,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,INTC,0.08550835400819778,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,HD,0.08099200576543808,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,XOM,0.06920169293880463,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,GE,0.06032998487353325,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,PG,0.058501843363046646,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,PFE,0.05844799056649208,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,BAC,0.057410094887018204,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,AIG,0.05559514835476875,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,UPS,0.055494219064712524,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,JPM,0.0506291389465332,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,CSCO,0.04785914719104767,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,WMT,0.04457581043243408,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,WFC,0.0439426563680172,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,CVX,0.04249604046344757,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,VZ,0.037519942969083786,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,KO,0.02717388980090618,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,C,0.01270198542624712,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,MSFT,0.009997749701142311,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-01-03,2005,2004,IBM,0.009997749701142311,0.0,0.0,0.05,3,100,3,1.0,0.7,-0.028394
2005-07-01,2005,2004,JNJ,0.10000330954790115,0.55708,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,WFC,0.10000330954790115,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,UPS,0.09607073664665222,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,XOM,0.08640102297067642,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,KO,0.08419428020715714,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,PFE,0.07988948374986649,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,HD,0.05181943252682686,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,MSFT,0.04948572814464569,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,WMT,0.046859849244356155,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,VZ,0.046859849244356155,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,C,0.0396345891058445,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,GE,0.03898892551660538,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,CVX,0.03285492956638336,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,PG,0.029405491426587105,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,INTC,0.026332251727581024,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,JPM,0.02604808658361435,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,CSCO,0.02346748486161232,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,BAC,0.0211636982858181,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,IBM,0.010258747264742851,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2005-07-01,2005,2004,AIG,0.010258747264742851,0.0,0.0,0.05,2,100,1,1.0,1.0,0.049969
2006-01-03,2006,2005,AIG,0.10000645369291306,0.927119,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,AMGN,0.10000645369291306,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,PEP,0.08365104347467422,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,C,0.0829688310623169,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,JPM,0.0798117071390152,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,JNJ,0.05905798077583313,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,GE,0.05731447413563728,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,WFC,0.05731447413563728,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,BAC,0.05731447413563728,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,PFE,0.05414854735136032,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,KO,0.05178768187761307,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,CVX,0.04803038761019707,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,IBM,0.045320168137550354,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,XOM,0.03406181558966637,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,PG,0.020094657316803932,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,CSCO,0.019297275692224503,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,WMT,0.018301112577319145,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,INTC,0.010504170320928097,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,MSFT,0.010504170320928097,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-01-03,2006,2005,HD,0.010504170320928097,0.0,0.0,0.05,1,100,3,1.0,0.7,-0.028509
2006-07-03,2006,2005,KO,0.0914059728384018,0.610085,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,GE,0.08041024953126907,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,INTC,0.07515793293714523,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,JNJ,0.07043486088514328,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,PFE,0.0676192194223404,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,AIG,0.06394956260919571,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,HD,0.05746616795659065,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,CSCO,0.05661947280168533,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,PG,0.05366244539618492,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,IBM,0.04998249560594559,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,CVX,0.047732219099998474,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,PEP,0.04502946138381958,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,AMGN,0.04420856013894081,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,BAC,0.04086620733141899,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,MSFT,0.038503725081682205,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,C,0.03567787632346153,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,WFC,0.03469208627939224,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,WMT,0.02120739407837391,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,JPM,0.01537499949336052,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2006-07-03,2006,2005,XOM,0.009999016299843788,0.0,0.0,0.05,3,100,1,0.7,0.7,-0.00318
2007-01-03,2007,2006,GE,0.10000914335250854,0.65353,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,AIG,0.10000914335250854,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,JNJ,0.10000914335250854,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,KO,0.10000914335250854,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,PG,0.10000914335250854,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,BAC,0.07818026095628738,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,WFC,0.07818026095628738,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,WMT,0.07358722388744354,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,INTC,0.067703478038311,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,C,0.05944376066327095,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,MSFT,0.032771531492471695,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,IBM,0.032771531492471695,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,XOM,0.011045179329812527,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,PFE,0.011045179329812527,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,JPM,0.011045179329812527,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,VZ,0.011045179329812527,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,CVX,0.011045179329812527,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,T,0.011045179329812527,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-01-03,2007,2006,CSCO,0.011045179329812527,0.0,0.0,0.05,1,100,5,1.0,1.0,-0.029629
2007-07-02,2007,2006,JNJ,0.10000810027122498,0.256291,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,BAC,0.10000810027122498,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,PG,0.10000810027122498,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,WFC,0.10000810027122498,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,GE,0.10000810027122498,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,KO,0.10000810027122498,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,AIG,0.10000810027122498,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,WMT,0.054362520575523376,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,C,0.05110909789800644,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,MSFT,0.02031719498336315,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,XOM,0.02031719498336315,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,CSCO,0.02031719498336315,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,JPM,0.02031719498336315,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,PFE,0.02031719498336315,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,CVX,0.02031719498336315,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,IBM,0.02031719498336315,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,VZ,0.02031719498336315,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,T,0.02031719498336315,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2007-07-02,2007,2006,INTC,0.011617019772529602,0.0,0.0,0.05,1,100,5,1.0,0.7,-0.058476
2008-01-02,2008,2007,AAPL,0.10000908374786377,0.601958,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,PG,0.10000908374786377,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,KO,0.10000908374786377,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,JNJ,0.10000908374786377,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,PFE,0.10000908374786377,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,GE,0.10000908374786377,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,VZ,0.10000908374786377,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,C,0.03545944765210152,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,BAC,0.03429732471704483,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,AIG,0.03324008733034134,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,JPM,0.03278524428606033,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,CVX,0.03194650635123253,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,XOM,0.03194650635123253,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,MSFT,0.017660845071077347,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,CSCO,0.016520116478204727,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,T,0.016520116478204727,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,WMT,0.016520116478204727,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,INTC,0.016520116478204727,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-01-02,2008,2007,IBM,0.016520116478204727,0.0,0.0,0.05,1,100,3,0.7,0.7,0.01868
2008-07-01,2008,2007,C,0.10000370442867279,0.62974,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,AAPL,0.10000370442867279,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,BAC,0.07966363430023193,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,AIG,0.07966363430023193,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,GE,0.07966363430023193,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,PFE,0.07553483545780182,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,CSCO,0.06426047533750534,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,KO,0.060131415724754333,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,IBM,0.060131415724754333,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,PG,0.060131415724754333,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,WMT,0.060131415724754333,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,JNJ,0.060131415724754333,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,JPM,0.01722133159637451,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,MSFT,0.01722133159637451,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,XOM,0.01722133159637451,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,CVX,0.01722133159637451,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,T,0.01722133159637451,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,INTC,0.01722133159637451,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2008-07-01,2008,2007,VZ,0.01722133159637451,0.0,0.0,0.05,1,100,3,1.0,1.0,0.005062
2009-01-02,2009,2008,PEP,0.10000605136156082,0.653247,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,KO,0.10000605136156082,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,PG,0.10000605136156082,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,WMT,0.10000605136156082,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,PFE,0.09708531945943832,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,GOOGL,0.07407195121049881,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,IBM,0.07358460128307343,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,JNJ,0.06986069679260254,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,GE,0.06718726456165314,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,XOM,0.043290138244628906,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,MSFT,0.038265276700258255,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,JPM,0.035441722720861435,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,INTC,0.035441722720861435,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,T,0.013669484294950962,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,CVX,0.010415542870759964,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,ORCL,0.010415542870759964,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,VZ,0.010415542870759964,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,CSCO,0.010415542870759964,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-01-02,2009,2008,WFC,0.010415542870759964,0.0,0.0,0.05,1,100,3,1.0,1.0,-0.000704
2009-07-01,2009,2008,PG,0.10000808537006378,0.600107,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,GE,0.10000808537006378,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,WMT,0.09542758017778397,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,INTC,0.09096451848745346,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,CVX,0.07854288071393967,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,JNJ,0.06692764908075333,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,PEP,0.0660460814833641,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,PFE,0.05476874113082886,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,XOM,0.05054084211587906,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,KO,0.048664502799510956,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,CSCO,0.04011010378599167,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,VZ,0.03908383846282959,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,T,0.03806862235069275,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,GOOGL,0.037571169435977936,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,IBM,0.0314631350338459,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,JPM,0.02303982526063919,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,WFC,0.017502035945653915,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,ORCL,0.01063114870339632,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2009-07-01,2009,2008,MSFT,0.01063114870339632,0.0,0.0,0.05,1,100,1,0.7,0.7,-0.008828
2010-01-04,2010,2009,BAC,0.1000080406665802,0.783731,0.0,0.05,1,100,1,1.0,1.0,-0.039122
2010-01-04,2010,2009,WFC,0.1000080406665802,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.039122
2010-01-04,2010,2009,INTC,0.07418712228536606,0.0,0.0,0.05,1,100,1,1.0,1.0,-0.039122
