rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected
2018-02-01,2018,2017,UNH,0.05486256629228592,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,INTC,0.05486256629228592,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,META,0.05486256629228592,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,XOM,0.05486256629228592,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,VZ,0.035483215004205704,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,AAPL,0.035483215004205704,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,GOOGL,0.022862011566758156,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,JPM,0.022862011566758156,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,WFC,0.022862011566758156,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,V,0.022862011566758156,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,AMZN,0.009996105916798115,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-02-01,2018,2017,MSFT,0.009996105916798115,0.0,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.051359
2018-03-01,2018,2017,AAPL,0.0672236979007721,0.579412,0.0,0.2,5,1,0.5,100,1,1.0,1.0,0.046392
2018-03-01,2018,2017,GOOGL,0.0672236979007721,0.0,0.0,0.2,5,1,0.5,100,1,1.0,1.0,0.046392
2018-03-01,2018,2017,MSFT,0.0672236979007721,0.0,0.0,0.2,5,1,0.5,100,1,1.0,1.0,0.046392
2018-03-01,2018,2017,JPM,0.0672236979007721,0.0,0.0,0.2,5,1,0.5,100,1,1.0,1.0,0.046392
2018-03-01,2018,2017,INTC,0.0672236979007721,0.0,0.0,0.2,5,1,0.5,100,1,1.0,1.0,0.046392
2018-03-01,2018,2017,BAC,0.0672236979007721,0.0,0.0,0.2,5,1,0.5,100,1,1.0,1.0,0.046392
2018-03-01,2018,2017,HD,0.06389383971691132,0.0,0.0,0.2,5,1,0.5,100,1,1.0,1.0,0.046392
2018-03-01,2018,2017,XOM,0.06389383971691132,0.0,0.0,0.2,5,1,0.5,100,1,1.0,1.0,0.046392
2018-03-01,2018,2017,WMT,0.06389383971691132,0.0,0.0,0.2,5,1,0.5,100,1,1.0,1.0,0.046392
