rebalance_date,ticker,assigned_weight,updated_mktcap_bn,turnover_at_rebalance
2020-01-02,JNJ,0.03935471707393047,384.08,0.0
2020-01-02,WMT,0.034550138122679167,337.19,0.0
2020-01-02,BAC,0.03188707548793783,311.2,0.0
2020-01-02,PG,0.031598124482552274,308.38,0.0
2020-01-02,MA,0.030809144786995975,300.68,0.0
2020-01-02,XOM,0.030273253383390847,295.45,0.0
2020-01-02,UNH,0.028555941734361805,278.69,0.0
2020-01-02,DIS,0.026393932438746482,257.59,0.0
2020-01-02,INTC,0.026308886575459246,256.76,0.0
2020-01-02,VZ,0.026020960219028957,253.95,0.0
2020-01-02,HD,0.024412261359258315,238.25,0.0
2020-01-02,KO,0.02427393375029715,236.9,0.0
2021-01-04,AAPL,0.16985461145377134,2232.0,0.1940786795173771
2021-01-04,MSFT,0.12769535753558617,1678.0,0.0
2021-01-04,AMZN,0.12465136808300961,1638.0,0.0
2021-01-04,GOOGL,0.09002598805995139,1183.0,0.0
2021-01-04,META,0.05922309779196616,778.23,0.0
2021-01-04,TSLA,0.05155300536883641,677.44,0.0
2021-01-04,BRK-B,0.04086631939820329,537.01,0.0
2021-01-04,V,0.03545410615152219,465.89,0.0
2021-01-04,JNJ,0.03153420873396674,414.38,0.0
2021-01-04,WMT,0.031037277455833623,407.85,0.0
2021-01-04,JPM,0.029484081837656436,387.44,0.0
2021-01-04,MA,0.02703975830723747,355.32,0.0
2021-01-04,PG,0.02606872567186555,342.56,0.0
2021-01-04,UNH,0.025245326524943597,331.74,0.0
2021-01-04,NVDA,0.02459847876627108,323.24,0.0
2021-01-04,DIS,0.02455586291393501,322.68,0.0
2021-01-04,HD,0.021769851567464322,286.07,0.0
2021-01-04,PYPL,0.020887855623580268,274.48,0.0
2021-01-04,BAC,0.01995411185900241,262.21,0.0
2021-01-04,VZ,0.01850060689539711,243.11,0.0
2022-01-03,AAPL,0.16951419754420544,2902.0,0.08699251493181853
2022-01-03,MSFT,0.14731730055357894,2522.0,0.0
2022-01-03,GOOGL,0.11203591691584631,1918.0,0.0
2022-01-03,AMZN,0.09912666892919249,1697.0,0.0
2022-01-03,TSLA,0.06378687240464243,1092.0,0.0
2022-01-03,META,0.053853176872468905,921.94,0.0
2022-01-03,NVDA,0.042949243290257726,735.27,0.0
