rebalance_date,ticker,assigned_weight,updated_mktcap_bn,turnover_at_rebalance
1998-03-02,PEP,0.02695171941541832,55.962506948803494,0.0
1998-03-02,T,0.02492677544179706,51.75791653109939,0.0
1998-04-01,KO,0.09000959183487367,198.8489791474412,0.014866358251389843
1998-04-01,MSFT,0.09818664766455784,216.91371170558116,0.0
1998-04-01,XOM,0.07632465588796433,168.61625075407994,0.0
1998-04-01,GE,0.07611413731017641,168.15117360584117,0.0
1998-04-01,INTC,0.05526593847216651,122.09338163621982,0.0
1998-04-01,MRK,0.062382669650965665,137.81564746281236,0.0
1998-04-01,PG,0.05218411769425846,115.28503040264656,0.0
1998-04-01,IBM,0.0429360447089719,94.85420925661883,0.0
1998-04-01,PFE,0.05416138069312928,119.65319518171553,0.0
1998-04-01,BMY,0.045570864030715974,100.67504592175932,0.0
1998-04-01,WMT,0.05253453768832009,116.05917743155253,0.0
1998-04-01,JNJ,0.045373199823140024,100.23836661804052,0.0
1998-04-01,LLY,0.030283151758760826,66.90146783071545,0.0
1998-04-01,VZ,0.03596213380835607,79.44746165357748,0.0
1998-04-01,DIS,0.03232139460206206,71.4043491390606,0.0
1998-04-01,AIG,0.03276478650028324,72.38388948055304,0.0
1998-04-01,C,0.031194414089834782,68.91462643498953,0.0
1998-04-01,CSCO,0.03028163456670876,66.89811605359289,0.0
1998-04-01,PEP,0.029960673699500767,66.18905005863012,0.0
1998-04-01,T,0.02618802551525347,57.85452453943576,0.0
1998-05-01,KO,0.08384861877829286,187.90463031239378,0.01860964594405197
1998-05-01,MSFT,0.0959900916548684,215.11365301977213,0.0
1998-05-01,XOM,0.08254058103163421,184.97331966229896,0.0
1998-05-01,GE,0.07378621575832345,165.35480006985722,0.0
1998-05-01,INTC,0.057754865851646235,129.42856870774125,0.0
1998-05-01,MRK,0.05507541469137141,123.42392263190274,0.0
1998-05-01,PG,0.04916876219154916,110.18712314093476,0.0
1998-05-01,IBM,0.04736746127871065,106.15041046707108,0.0
1998-05-01,PFE,0.06072124582636786,136.07622183116345,0.0
1998-05-01,BMY,0.04487125932280748,100.55642558642224,0.0
1998-05-01,WMT,0.05090912692214964,114.08727792078751,0.0
1998-05-01,JNJ,0.0427862778783744,95.88398526202867,0.0
1998-05-01,LLY,0.03330648550772977,74.6397846204627,0.0
1998-05-01,VZ,0.03427070415272507,76.80059717370494,0.0
1998-05-01,DIS,0.03783580691878967,84.7899871844619,0.0
1998-05-01,AIG,0.03386685720960274,75.89557677318003,0.0
1998-05-01,C,0.03213956128854424,72.02470917612632,0.0
1998-05-01,CSCO,0.0317092685406255,71.0604237662788,0.0
1998-05-01,PEP,0.026658112196148945,59.7407898905126,0.0
1998-05-01,T,0.025393282999738472,56.9063095374342,0.0
1998-06-01,KO,0.08987645402360722,196.07436476775027,0.018434681632640792
1998-06-01,MSFT,0.09214009563352744,201.01272260071923,0.0
1998-06-01,XOM,0.07962822921304408,173.71684975942043,0.0
1998-06-01,GE,0.07390034144436652,161.22089664349727,0.0
1998-06-01,INTC,0.049123422241971686,107.16759930006411,0.0
1998-06-01,MRK,0.05666616898391527,123.62284658476611,0.0
1998-06-01,PG,0.051755969210626224,112.91076062310235,0.0
1998-06-01,IBM,0.04887855940580192,106.6334068290905,0.0
1998-06-01,PFE,0.057754742310746836,125.99767685461133,0.0
1998-06-01,BMY,0.0469626903267519,102.45374913415921,0.0
1998-06-01,WMT,0.05836405851991546,127.3269603688903,0.0
1998-06-01,JNJ,0.043318496365628685,94.50357994045666,0.0
1998-06-01,LLY,0.03179367304112068,69.36103913861425,0.0
1998-06-01,VZ,0.03425358498676529,74.72758010161418,0.0
1998-06-01,DIS,0.03426623290320363,74.75517278101195,0.0
1998-06-01,AIG,0.03224302371063782,70.34134202261983,0.0
1998-06-01,C,0.03344598066575346,72.96571147933305,0.0
1998-06-01,CSCO,0.03254498297300578,71.00009598880305,0.0
1998-06-01,PEP,0.028861822301273606,62.9649170657699,0.0
1998-06-01,T,0.024221471738336345,52.8415338191566,0.0
1998-07-01,KO,0.08897043317027485,211.88029617421466,0.01740536322098474
1998-07-01,MSFT,0.11023308960648212,262.5166456065263,0.0
1998-07-01,XOM,0.07533374592164252,179.40495318531833,0.0
1998-07-01,GE,0.07448835108495117,177.39167189624666,0.0
1998-07-01,INTC,0.049757161814937736,118.49512030542319,0.0
1998-07-01,MRK,0.05956490007109699,141.8519413578409,0.0
1998-07-01,PG,0.05118997294086025,121.90731506389044,0.0
1998-07-01,IBM,0.04460914951889332,106.23529048188114,0.0
1998-07-01,PFE,0.05459478169920725,130.0157603353039,0.0
1998-07-01,BMY,0.0466354241612417,111.06079999164618,0.0
1998-07-01,WMT,0.057328868869259406,136.5269031803442,0.0
1998-07-01,JNJ,0.042165348341174906,100.41545462320997,0.0
1998-07-01,LLY,0.030606770267075995,72.88906345676698,0.0
1998-07-01,VZ,0.03079845316617354,73.34555026912847,0.0
1998-07-01,DIS,0.030097923683462677,71.67726127708232,0.0
1998-07-01,AIG,0.03521597513852714,83.86574029750629,0.0
1998-07-01,C,0.03069976584161855,73.11052950087691,0.0
1998-07-01,CSCO,0.0383244980674573,91.2685901587129,0.0
1998-07-01,PEP,0.02684115622135221,63.9213717095686,0.0
1998-07-01,T,0.022544230414310355,53.68837766656745,0.0
1998-08-03,KO,0.0858113756358318,202.92318758999443,0.0170519919655099
1998-08-03,MSFT,0.11006047117836835,260.26644455569595,0.0
1998-08-03,XOM,0.07125041065099176,168.49002057435888,0.0
1998-08-03,GE,0.07387014177169289,174.68505224355638,0.0
1998-08-03,INTC,0.05652333649499843,133.66404546948576,0.0
1998-08-03,MRK,0.05473475640512952,129.43448533941083,0.0
1998-08-03,PG,0.04271960586690985,101.02155490305168,0.0
1998-08-03,IBM,0.05108103098187336,120.79430676201311,0.0
1998-08-03,PFE,0.05626287453518204,133.04811581283766,0.0
1998-08-03,BMY,0.045204094925913194,106.89677174522178,0.0
1998-08-03,WMT,0.05880755535425512,139.06567163663462,0.0
1998-08-03,JNJ,0.043840072671548096,103.6711884032869,0.0
1998-08-03,LLY,0.03210608316996433,75.9231359432743,0.0
1998-08-03,VZ,0.03139922674233263,74.2515911346673,0.0
1998-08-03,DIS,0.029727512257157085,70.29838994707862,0.0
1998-08-03,AIG,0.035934850706017506,84.97724686038882,0.0
1998-08-03,C,0.03204854478370617,75.78707155015886,0.0
1998-08-03,CSCO,0.03938610180413773,93.13862253831918,0.0
1998-08-03,PEP,0.025341401049309535,59.9262957949255,0.0
1998-08-03,T,0.023890553014680405,56.49539044334312,0.0
1998-09-01,KO,0.07750337143529872,168.63936975345283,0.02339083314326951
1998-09-01,MSFT,0.11168513505363566,243.01537387954517,0.0
1998-09-01,XOM,0.0754902562475889,164.25903803098188,0.0
1998-09-01,GE,0.07417105891948822,161.38860024393594,0.0
1998-09-01,INTC,0.05506668707666217,119.81945083216652,0.0
1998-09-01,MRK,0.05997517804046097,130.4998226307867,0.0
1998-09-01,PG,0.04871082759027483,105.98975390187665,0.0
1998-09-01,IBM,0.04940472850662492,107.49961097051157,0.0
1998-09-01,PFE,0.05403219765423113,117.56850818303258,0.0
1998-09-01,BMY,0.04598372003878701,100.05584818634635,0.0
1998-09-01,WMT,0.06404151748531224,139.3477592880429,0.0
1998-09-01,JNJ,0.04574869321850505,99.54445398357163,0.0
1998-09-01,LLY,0.03613535915881673,78.62682721415247,0.0
1998-09-01,VZ,0.031791664627382546,69.17539439752849,0.0
1998-09-01,DIS,0.028291133194223217,61.55859781490554,0.0
1998-09-01,AIG,0.03183634066031842,69.27260485299468,0.0
1998-09-01,C,0.023131287090486546,50.33130306831014,0.0
1998-09-01,CSCO,0.03992147743244095,86.86503140645708,0.0
1998-09-01,PEP,0.022644789727467498,49.27273481293121,0.0
1998-09-01,T,0.02443457684199454,53.16712760381339,0.0
1998-10-01,KO,0.06520345644434143,139.33176877512219,0.029454687698096425
1998-10-01,MSFT,0.11688351146803933,249.76569159935255,0.0
1998-10-01,XOM,0.08171824232796676,174.6218354922468,0.0
1998-10-01,GE,0.06926775685187059,148.01667898533285,0.0
1998-10-01,INTC,0.061559571849437784,131.5452354606846,0.0
1998-10-01,MRK,0.06259259154465587,133.75267152562904,0.0
1998-10-01,PG,0.044097792329061074,94.23155978749207,0.0
1998-10-01,IBM,0.053479359262206025,114.27881473314186,0.0
1998-10-01,PFE,0.056653751653968465,121.06210093987998,0.0
1998-10-01,BMY,0.04426146105793357,94.5812997358098,0.0
1998-10-01,WMT,0.05617262580286652,120.03399415700271,0.0
1998-10-01,JNJ,0.04915867291877821,105.04603930403258,0.0
1998-10-01,LLY,0.04043829740022939,86.41166910895186,0.0
1998-10-01,VZ,0.03614505187286873,77.23753132955879,0.0
1998-10-01,DIS,0.02365079248853851,50.538835363342486,0.0
1998-10-01,AIG,0.03037571373961332,64.90916515690938,0.0
1998-10-01,C,0.019413113648504517,41.48343676209111,0.0
1998-10-01,CSCO,0.03878730765092556,82.88370702619846,0.0
1998-10-01,PEP,0.02118659181445806,45.27314152961822,0.0
1998-10-01,T,0.02895433787373631,61.87185970890806,0.0
1998-11-02,KO,0.0729597961723613,175.86772110422842,0.022004890403455463
1998-11-02,MSFT,0.10535938637613383,253.96610395040884,0.0
1998-11-02,XOM,0.07398290196971076,178.333891440057,0.0
1998-11-02,GE,0.07100499781798617,171.1557297084454,0.0
1998-11-02,INTC,0.060049990408575935,144.7489647659912,0.0
1998-11-02,MRK,0.061480842234137294,148.1979964656525,0.0
1998-11-02,PG,0.04953556411993543,119.40420933749272,0.0
1998-11-02,IBM,0.0561064618729414,135.24319017428164,0.0
1998-11-02,PFE,0.054697480537060694,131.84687673017143,0.0
1998-11-02,BMY,0.043919384989697156,105.86655330272579,0.0
1998-11-02,WMT,0.06450153616207355,155.47930185752222,0.0
1998-11-02,JNJ,0.04653892953645742,112.18089837958685,0.0
1998-11-02,LLY,0.038549505864847275,92.92259712634777,0.0
1998-11-02,VZ,0.036067071467677896,86.93875255543443,0.0
1998-11-02,DIS,0.024274021568048556,58.51190764187993,0.0
1998-11-02,AIG,0.030857756821335913,74.38183294449257,0.0
1998-11-02,C,0.022294623466898224,53.740619186180844,0.0
1998-11-02,CSCO,0.03885184708666311,93.6513829024347,0.0
1998-11-02,PEP,0.022704637800695888,54.72894824256573,0.0
1998-11-02,T,0.026263263726762225,63.30692494635476,0.0
1998-12-01,KO,0.06578742815887283,173.4358828845273,0.02829562926534298
1998-12-01,MSFT,0.1178996535293337,310.8197276272764,0.0
1998-12-01,XOM,0.06761183460194543,178.24557906888626,0.0
1998-12-01,GE,0.06770890050151608,178.50147461703506,0.0
1998-12-01,INTC,0.0688030433084329,181.38597138230008,0.0
1998-12-01,MRK,0.06372294594224194,167.9932731646869,0.0
1998-12-01,PG,0.044346660129854235,116.91142772791311,0.0
1998-12-01,IBM,0.0588206377610146,155.06928188887758,0.0
1998-12-01,PFE,0.05125343532911035,135.11981021210332,0.0
1998-12-01,BMY,0.04527586607999582,119.3611002391287,0.0
1998-12-01,WMT,0.06417208906847269,169.17735250658225,0.0
1998-12-01,JNJ,0.04238429929093342,111.73804135058973,0.0
1998-12-01,LLY,0.038854159434838956,102.43150756773616,0.0
1998-12-01,VZ,0.03362408290770297,88.64341818009633,0.0
1998-12-01,DIS,0.024264863019177248,63.96963764323004,0.0
1998-12-01,AIG,0.030725529797128153,81.0019412005401,0.0
1998-12-01,C,0.022097370969083888,58.25546233840875,0.0
1998-12-01,CSCO,0.043795378893382406,115.4580809314056,0.0
1998-12-01,PEP,0.023730530094680995,62.560971806795756,0.0
1998-12-01,T,0.025121291182281333,66.22744553680549,0.0
1999-01-04,MSFT,0.12014233057691512,348.11,0.17235255608610456
1999-01-04,GE,0.06896337507075113,199.82,0.0
1999-01-04,INTC,0.06782445435343816,196.52,0.0
1999-01-04,WMT,0.06248878335657192,181.06,0.0
1999-01-04,XOM,0.06127738586633903,177.55,0.0
1999-01-04,KO,0.05701161008876679,165.19,0.0
1999-01-04,IBM,0.055675966702099754,161.32,0.0
1999-01-04,MRK,0.054033159849248315,156.56,0.0
1999-01-04,PFE,0.05290459295663818,153.29,0.0
1999-01-04,CSCO,0.05038516227894584,145.99,0.0
1999-01-04,BMY,0.043713847895412564,126.66,0.0
1999-01-04,PG,0.04146016538509325,120.13,0.0
1999-01-04,C,0.041166807018512636,119.28,0.0
1999-01-04,JNJ,0.03890622195839143,112.73,0.0
1999-01-04,BAC,0.03578626944793407,103.69,0.0
1999-01-04,LLY,0.033618868810138466,97.41,0.0
1999-01-04,VZ,0.02937034940707097,85.1,0.0
1999-01-04,HD,0.029070088490688463,84.23,0.0
1999-01-04,AIG,0.029035575741678976,84.13,0.0
1999-01-04,T,0.027164984745364936,78.71,0.0
1999-02-01,MSFT,0.13859843392126853,426.9594077158013,0.0192004016839348
1999-02-01,GE,0.06591323468817205,203.0490161171727,0.0
1999-02-01,INTC,0.07280347513932023,224.27474644333796,0.0
1999-02-01,WMT,0.06160007423784669,189.76210962658254,0.0
1999-02-01,XOM,0.05525498420594796,170.2157424326947,0.0
1999-02-01,KO,0.05107953021708572,157.35304758405087,0.0
1999-02-01,IBM,0.05143724351989169,158.45500130442883,0.0
1999-02-01,MRK,0.04986756247939936,153.61952035136096,0.0
1999-02-01,PFE,0.05348760260640547,164.77123501944988,0.0
1999-02-01,CSCO,0.05717983603226804,176.14534475542473,0.0
1999-02-01,BMY,0.04075692777633065,125.553754478805,0.0
1999-02-01,PG,0.03939701429524428,121.36447298404295,0.0
1999-02-01,C,0.042083330701420986,129.6398050297858,0.0
1999-02-01,JNJ,0.037036668933439224,114.09331104397735,0.0
1999-02-01,BAC,0.03630228535662387,111.83100570529358,0.0
1999-02-01,LLY,0.034263727592897586,105.55112655536432,0.0
1999-02-01,VZ,0.03187043295146637,98.1784627114472,0.0
1999-02-01,HD,0.027487797463924914,84.6775348939085,0.0
1999-02-01,AIG,0.027909726553614598,85.97730855754389,0.0
1999-02-01,T,0.025670111327431726,79.07806183859816,0.0
1999-03-01,MSFT,0.12539368025912095,374.65040536904104,0.018650579866544816
1999-03-01,GE,0.06712818950682345,200.56515893345323,0.0
1999-03-01,INTC,0.06376108749469567,190.50495389635904,0.0
1999-03-01,WMT,0.06454595415008915,192.84997327848555,0.0
1999-03-01,XOM,0.053646237585749205,160.28387249255238,0.0
1999-03-01,KO,0.052408128082443835,156.58465713858817,0.0
1999-03-01,IBM,0.04974394343695095,148.62462394274232,0.0
1999-03-01,MRK,0.05581154770132543,166.75337168002287,0.0
1999-03-01,PFE,0.0554012379301176,165.52745086972183,0.0
1999-03-01,CSCO,0.05097683985051953,152.3082636618015,0.0
1999-03-01,BMY,0.04196106900601735,125.37100338977571,0.0
1999-03-01,PG,0.03966761898148608,118.51864863307115,0.0
1999-03-01,C,0.048763760753483244,145.69604062867072,0.0
1999-03-01,JNJ,0.03910165043880841,116.82765157881656,0.0
1999-03-01,BAC,0.038540686153346035,115.15160621104576,0.0
1999-03-01,LLY,0.03565897949183801,106.54166217991413,0.0
1999-03-01,VZ,0.030823382560627943,92.09389777316393,0.0
1999-03-01,HD,0.028610800662088473,85.48316026640096,0.0
1999-03-01,AIG,0.03190287246079879,95.31919052998431,0.0
1999-03-01,T,0.026152333493669994,78.13776838276601,0.0
1999-04-01,MSFT,0.14385674872080403,457.66602693114544,0.0179913626089345
1999-04-01,GE,0.06996618121951655,222.590489935422,0.0
1999-04-01,INTC,0.06183104833659253,196.7093687632019,0.0
1999-04-01,WMT,0.06589247222482404,209.6303874233529,0.0
1999-04-01,XOM,0.05419757721644375,172.42423490387603,0.0
1999-04-01,KO,0.04721371545967663,150.20576902530064,0.0
1999-04-01,IBM,0.04910976203692613,156.2378538013184,0.0
1999-04-01,MRK,0.05271747333876451,167.71543071383056,0.0
1999-04-01,PFE,0.05454570542222641,173.53177038079994,0.0
1999-04-01,CSCO,0.05292985104109089,168.3910893818929,0.0
1999-04-01,BMY,0.0388524465618781,123.60521847354877,0.0
1999-04-01,PG,0.04143673339405963,131.82687159342046,0.0
1999-04-01,C,0.048366379651057285,153.87285621826106,0.0
1999-04-01,JNJ,0.040456050105725984,128.70692464452546,0.0
1999-04-01,BAC,0.03742021169537375,119.04870481107568,0.0
1999-04-01,LLY,0.031012407564198242,98.66290932949067,0.0
1999-04-01,VZ,0.0268405382442493,85.39051944500517,0.0
1999-04-01,HD,0.027727662670700426,88.21281812238897,0.0
1999-04-01,AIG,0.032100681436596196,102.12514508709135,0.0
1999-04-01,T,0.023526353659295465,74.84676876942136,0.0
1999-05-03,MSFT,0.12300414656856212,394.40135080812877,0.02357597087028224
1999-05-03,GE,0.06568903626598059,210.6257826206367,0.0
1999-05-03,INTC,0.06407685876799397,205.45648548158482,0.0
1999-05-03,WMT,0.06467746512656336,207.38227388573165,0.0
1999-05-03,XOM,0.06599651689687218,211.61169065344748,0.0
1999-05-03,KO,0.05304351342542028,170.0790902600498,0.0
1999-05-03,IBM,0.05843081135161505,187.35295978860844,0.0
1999-05-03,MRK,0.04625369825008057,148.30817967209776,0.0
1999-05-03,PFE,0.04515280755060771,144.77827607878933,0.0
1999-05-03,CSCO,0.054278586041473655,174.03923568365195,0.0
1999-05-03,BMY,0.040227182057361394,128.98471624925577,0.0
1999-05-03,PG,0.03948206868707525,126.5955795579797,0.0
1999-05-03,C,0.05579679659965163,178.90723657354712,0.0
1999-05-03,JNJ,0.04168647487830739,133.66380289683394,0.0
1999-05-03,BAC,0.039078980160468714,125.3031137035846,0.0
1999-05-03,LLY,0.026985093558155877,86.52519161285397,0.0
1999-05-03,VZ,0.03116915270782713,99.94098796222042,0.0
1999-05-03,HD,0.0273996923699414,87.85456412567825,0.0
1999-05-03,AIG,0.03171860224463066,101.70274677736268,0.0
1999-05-03,T,0.025852516491411046,82.89368863120866,0.0
1999-06-01,MSFT,0.127914974014328,387.61195268960324,0.02512289258622998
1999-06-01,GE,0.06749282410258461,204.51886532071214,0.0
1999-06-01,INTC,0.05446969291970906,165.05576612669728,0.0
1999-06-01,WMT,0.06445025597829179,195.29918028433644,0.0
1999-06-01,XOM,0.06421736864835349,194.59347781744665,0.0
1999-06-01,KO,0.056229075509247536,170.38710224519357,0.0
1999-06-01,IBM,0.06532462720733027,197.94872731410993,0.0
1999-06-01,MRK,0.047168651129604014,142.93192107463932,0.0
1999-06-01,PFE,0.04373323310641242,132.5218099947184,0.0
1999-06-01,CSCO,0.05411715757988639,163.98750252023748,0.0
1999-06-01,BMY,0.04345360093941065,131.674459861385,0.0
1999-06-01,PG,0.042387024845413054,128.4424876417749,0.0
1999-06-01,C,0.05070127737560076,153.63659554988854,0.0
1999-06-01,JNJ,0.04192064568978083,127.02925094606101,0.0
1999-06-01,BAC,0.036084244324396185,109.34360509146696,0.0
1999-06-01,LLY,0.02657328950489173,80.52321249913624,0.0
1999-06-01,VZ,0.030101429750775496,91.2142933566174,0.0
1999-06-01,HD,0.02639193011240569,79.9736515990008,0.0
1999-06-01,AIG,0.03134959088097003,94.996510228989,0.0
1999-06-01,T,0.02591910638060781,78.54088634714192,0.0
1999-07-01,MSFT,0.1352264088526552,450.25944170755866,0.030275514569400516
1999-07-01,GE,0.06677574481925258,222.34125595011471,0.0
1999-07-01,INTC,0.06149024370889623,204.74227658442848,0.0
1999-07-01,WMT,0.06455331661462395,214.94130137658493,0.0
1999-07-01,XOM,0.058210350658143055,193.82131205965305,0.0
1999-07-01,KO,0.04814263203012846,160.29912207339112,0.0
1999-07-01,IBM,0.0695351844579504,231.52928188149622,0.0
1999-07-01,MRK,0.047604973038617736,158.5088945623548,0.0
1999-07-01,PFE,0.0419516492983382,139.6851868806406,0.0
1999-07-01,CSCO,0.05922693380851606,197.2061994172328,0.0
1999-07-01,BMY,0.04092209254380887,136.25710169052266,0.0
1999-07-01,PG,0.03471761020248459,115.59821724042195,0.0
1999-07-01,C,0.052119258591984415,173.53997991183067,0.0
1999-07-01,JNJ,0.040132892449753835,133.62932508416492,0.0
1999-07-01,BAC,0.03887992914084793,129.45736958571828,0.0
1999-07-01,LLY,0.025616152078560453,85.29335675959628,0.0
1999-07-01,VZ,0.031637687119535164,105.34308690310692,0.0
1999-07-01,HD,0.02739877238159551,91.22889575106424,0.0
1999-07-01,AIG,0.030337476616170558,101.01381379503269,0.0
1999-07-01,T,0.025520691588136888,84.97550474024644,0.0
1999-08-02,MSFT,0.13145791312218544,418.78110681803435,0.02147778642120148
1999-08-02,GE,0.06773552160241389,215.7828010033162,0.0
1999-08-02,INTC,0.07289457914716564,232.2178392403902,0.0
1999-08-02,WMT,0.05987642659564244,190.74634311839034,0.0
1999-08-02,XOM,0.06040537630415654,192.43140063316102,0.0
1999-08-02,KO,0.046586171338583886,148.40801844658412,0.0
1999-08-02,IBM,0.06782394114374038,216.06447619883394,0.0
1999-08-02,MRK,0.04454977767417249,141.9207467986097,0.0
1999-08-02,PFE,0.040548430351787845,129.1737875579429,0.0
1999-08-02,CSCO,0.05944007957868674,189.35628692186748,0.0
1999-08-02,BMY,0.041077988985602075,130.86078490581377,0.0
1999-08-02,PG,0.03813452503684538,121.48388958576112,0.0
1999-08-02,C,0.0497076146375002,158.35189666998872,0.0
1999-08-02,JNJ,0.03957928813384973,126.0864233890398,0.0
1999-08-02,BAC,0.035762313817947984,113.92681511027749,0.0
1999-08-02,LLY,0.023332353986768216,74.32910499778767,0.0
1999-08-02,VZ,0.03412649020206779,108.71562615902238,0.0
1999-08-02,HD,0.02807467271637373,89.43655223546124,0.0
1999-08-02,AIG,0.030742813743795314,97.9363604712094,0.0
1999-08-02,T,0.028143721880714394,89.65651986449674,0.0
1999-09-01,MSFT,0.13576003837989936,456.12281192278186,0.010998597220031065
1999-09-01,GE,0.06768600220629534,227.4095530803719,0.0
1999-09-01,INTC,0.08090210614890428,271.8126525852339,0.0
1999-09-01,WMT,0.060290560992889215,202.5625547889522,0.0
1999-09-01,XOM,0.05788925859673454,194.49472559354479,0.0
1999-09-01,KO,0.044126064719898175,148.25352850008187,0.0
1999-09-01,IBM,0.067004787403877,225.12082647930103,0.0
1999-09-01,MRK,0.04336881114095111,145.7093289264092,0.0
1999-09-01,PFE,0.043067275763160766,144.69623872657397,0.0
1999-09-01,CSCO,0.06285630509577521,211.18287067018233,0.0
1999-09-01,BMY,0.04190610000601162,140.79495262053047,0.0
1999-09-01,PG,0.03991964832810794,134.12092736326957,0.0
1999-09-01,C,0.0479328182456686,161.04335342347002,0.0
1999-09-01,JNJ,0.04155439646992674,139.61330883376814,0.0
1999-09-01,BAC,0.031166991910743232,104.71399506916771,0.0
1999-09-01,LLY,0.025649362813821748,86.17601784944844,0.0
1999-09-01,VZ,0.030989051801993323,104.11615682659344,0.0
1999-09-01,HD,0.0261566135810166,87.88026490951087,0.0
1999-09-01,AIG,0.02922444206664105,98.18746997558586,0.0
1999-09-01,T,0.02254936432768418,75.76072890781842,0.0
1999-10-01,MSFT,0.13649958808828927,444.3185290563517,0.015962413590065314
1999-10-01,GE,0.072339762182866,235.4724814597069,0.0
1999-10-01,INTC,0.07499711340682202,244.12240050745186,0.0
1999-10-01,WMT,0.06688147676362952,217.70526778081845,0.0
1999-10-01,XOM,0.056937412210306036,185.3364365114063,0.0
1999-10-01,KO,0.037351052125311444,121.58105948489161,0.0
1999-10-01,IBM,0.06399643076862706,208.31418161922304,0.0
1999-10-01,MRK,0.04427608535902301,144.12267021912248,0.0
1999-10-01,PFE,0.042941765019540896,139.77933659568916,0.0
1999-10-01,CSCO,0.06481891658224247,210.99144747762944,0.0
1999-10-01,BMY,0.042522113358425914,138.4133324091999,0.0
1999-10-01,PG,0.03869291265604799,125.94893711416329,0.0
1999-10-01,C,0.047682749699646206,155.2116713656709,0.0
1999-10-01,JNJ,0.03972150850030782,129.29710980036506,0.0
1999-10-01,BAC,0.029749044851342946,96.83583690106498,0.0
1999-10-01,LLY,0.02408144890064987,78.38729847420265,0.0
1999-10-01,VZ,0.03410517141828067,111.01542363617776,0.0
1999-10-01,HD,0.030661788524309917,99.80690027098419,0.0
1999-10-01,AIG,0.02760660593761768,89.86200408536605,0.0
1999-10-01,T,0.02413705364671334,78.5682969616376,0.0
